Match_id,Team1,Team2,Season,Toss_winner,Toss_decision,Player_of_match,Winner,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11
647249,1,7,2013,7,100,GJ Bailey,7,GJ Bailey,AJ Finch,SR Watson,PJ Hughes,AC Voges,GJ Maxwell,BJ Haddin,JP Faulkner,MG Johnson,CJ McKay,XJ Doherty
647251,1,7,2013,7,100,RG Sharma,1,GJ Bailey,PJ Hughes,SR Watson,AJ Finch,GJ Maxwell,AC Voges,BJ Haddin,MG Johnson,CJ McKay,XJ Doherty,JP Faulkner
647253,1,7,2013,7,101,JP Faulkner,7,SK Raina,S Dhawan,V Kohli,RG Sharma,Yuvraj Singh,MS Dhoni,RA Jadeja,R Ashwin,B Kumar,R Vinay Kumar,I Sharma
647259,1,7,2013,1,101,V Kohli,1,GJ Bailey,AJ Finch,SR Watson,PJ Hughes,GJ Maxwell,AC Voges,MG Johnson,BJ Haddin,CJ McKay,JP Faulkner,XJ Doherty
647261,1,7,2013,7,101,RG Sharma,1,SK Raina,S Dhawan,V Kohli,RG Sharma,Yuvraj Singh,MS Dhoni,RA Jadeja,B Kumar,Mohammed Shami,R Vinay Kumar,R Ashwin
648651,4,1,2013,1,101,Q de Kock,4,AB de Villiers,Q de Kock,JH Kallis,HM Amla,JP Duminy,DA Miller,DW Steyn,LL Tsotsobe,M Morkel,R McLaren,WD Parnell
648653,4,1,2013,1,101,Q de Kock,4,JP Duminy,HM Amla,AB de Villiers,Q de Kock,DA Miller,JH Kallis,R McLaren,VD Philander,DW Steyn,LL Tsotsobe,M Morkel
649091,5,4,2013,4,100,WD Parnell,4,F du Plessis,JP Duminy,GC Smith,CA Ingram,AB de Villiers,DA Miller,R McLaren,WD Parnell,M Morkel,LL Tsotsobe,Imran Tahir
649093,5,4,2013,5,100,Shahid Afridi,5,MisbahNanulNanHaq,Ahmed Shehzad,Mohammad Hafeez,Nasir Jamshed,Umar Amin,Umar Akmal,Sohail Tanvir,Shahid Afridi,Wahab Riaz,Saeed Ajmal,Mohammad Irfan
649095,5,4,2013,4,100,F du Plessis,4,JP Duminy,Q de Kock,F du Plessis,HM Amla,AB de Villiers,DA Miller,R McLaren,DW Steyn,LL Tsotsobe,M Morkel,Imran Tahir
649097,5,4,2013,4,100,DW Steyn,4,AB de Villiers,HM Amla,F du Plessis,Q de Kock,DA Miller,JP Duminy,R McLaren,DW Steyn,LL Tsotsobe,M Morkel,Imran Tahir
649099,5,4,2013,4,100,AB de Villiers,4,JP Duminy,Q de Kock,F du Plessis,HM Amla,AB de Villiers,DA Miller,R McLaren,RJ Peterson,WD Parnell,VD Philander,LL Tsotsobe
656399,2,8,2014,8,101,CJ Anderson,2,LRPL Taylor,BB McCullum,KS Williamson,MJ Guptill,CJ Anderson,GD Elliott,L Ronchi,TG Southee,TA Boult,AF Milne,DL Vettori
656401,7,3,2014,3,101,AJ Finch,7,SPD Smith,AJ Finch,SR Watson,DA Warner,GJ Bailey,GJ Maxwell,MR Marsh,BJ Haddin,MG Johnson,MA Starc,JR Hazlewood
656405,1,5,2014,1,100,V Kohli,1,SK Raina,S Dhawan,V Kohli,RG Sharma,MS Dhoni,RA Jadeja,AM Rahane,Mohammed Shami,R Ashwin,UT Yadav,MM Sharma
656415,2,3,2014,3,100,TG Southee,2,JE Root,MM Ali,GS Ballance,IR Bell,EJG Morgan,JWA Taylor,JC Buttler,CR Woakes,SCJ Broad,ST Finn,JM Anderson
656417,5,9,2014,5,101,AD Russell,9,MN Samuels,CH Gayle,DM Bravo,DR Smith,D Ramdin,LMP Simmons,DJG Sammy,AD Russell,JE Taylor,JO Holder,SJ Benn
656423,1,4,2014,1,100,S Dhawan,1,AM Rahane,S Dhawan,V Kohli,RG Sharma,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,Mohammed Shami,UT Yadav,MM Sharma
656435,4,9,2014,4,100,AB de Villiers,4,RR Rossouw,HM Amla,F du Plessis,Q de Kock,AB de Villiers,DA Miller,F Behardien,DW Steyn,KJ Abbott,M Morkel,Imran Tahir
656437,2,7,2014,7,100,TA Boult,2,SPD Smith,DA Warner,SR Watson,AJ Finch,MJ Clarke,GJ Maxwell,MR Marsh,BJ Haddin,MG Johnson,MA Starc,PJ Cummins
656443,5,0,2014,5,100,Wahab Riaz,5,MisbahNanulNanHaq,Ahmed Shehzad,Haris Sohail,Nasir Jamshed,Umar Akmal,Shahid Afridi,Sohaib Maqsood,Wahab Riaz,Sohail Khan,Mohammad Irfan,Rahat Ali
656453,1,9,2014,9,100,Mohammed Shami,1,D Ramdin,CH Gayle,MN Samuels,DR Smith,LMP Simmons,JL Carter,DJG Sammy,AD Russell,JO Holder,JE Taylor,KAJ Roach
656455,5,4,2014,4,101,Sarfraz Ahmed,5,MisbahNanulNanHaq,Ahmed Shehzad,Younis Khan,Sarfraz Ahmed,Sohaib Maqsood,Umar Akmal,Shahid Afridi,Wahab Riaz,Sohail Khan,Rahat Ali,Mohammad Irfan
656461,7,8,2014,7,100,GJ Maxwell,7,MJ Clarke,DA Warner,SPD Smith,AJ Finch,GJ Maxwell,SR Watson,JP Faulkner,BJ Haddin,MG Johnson,XJ Doherty,MA Starc
656463,6,3,2014,3,101,Mahmudullah,6,Mahmudullah,Imrul Kayes,Soumya Sarkar,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Sabbir Rahman,Mashrafe Mortaza,Arafat Sunny,Rubel Hossain,Taskin Ahmed
656475,1,0,2014,1,101,SK Raina,1,BRM Taylor,H Masakadza,SF Mire,CJ Chibhabha,SC Williams,CR Ervine,Sikandar Raza,RW Chakabva,T Panyangara,T Mupariwa,TL Chatara
656483,4,8,2014,8,100,Imran Tahir,4,HDRL Thirimanne,KC Sangakkara,TM Dilshan,MDKJ Perera,DPMD Jayawardene,AD Mathews,NLTC Perera,KMDN Kulasekara,PHT Kaushal,PVD Chameera,SL Malinga
656485,6,1,2014,1,100,RG Sharma,1,AM Rahane,S Dhawan,V Kohli,RG Sharma,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,UT Yadav,Mohammed Shami,MM Sharma
656487,7,5,2014,5,100,JR Hazlewood,7,MisbahNanulNanHaq,Sarfraz Ahmed,Haris Sohail,Ahmed Shehzad,Umar Akmal,Sohaib Maqsood,Shahid Afridi,Wahab Riaz,Ehsan Adil,Sohail Khan,Rahat Ali
656489,2,9,2014,2,100,MJ Guptill,2,LRPL Taylor,BB McCullum,KS Williamson,MJ Guptill,CJ Anderson,GD Elliott,L Ronchi,DL Vettori,TG Southee,TA Boult,AF Milne
656491,2,4,2014,4,100,GD Elliott,2,RR Rossouw,Q de Kock,F du Plessis,HM Amla,AB de Villiers,DA Miller,JP Duminy,DW Steyn,VD Philander,M Morkel,Imran Tahir
656493,7,1,2014,7,100,SPD Smith,7,GJ Maxwell,DA Warner,SPD Smith,AJ Finch,MJ Clarke,SR Watson,JP Faulkner,BJ Haddin,MG Johnson,MA Starc,JR Hazlewood
656495,7,2,2014,2,100,JP Faulkner,7,LRPL Taylor,BB McCullum,KS Williamson,MJ Guptill,GD Elliott,CJ Anderson,L Ronchi,DL Vettori,MJ Henry,TG Southee,TA Boult
657637,5,8,2013,5,100,Mohammad Hafeez,5,Sohaib Maqsood,Ahmed Shehzad,Mohammad Hafeez,Sharjeel Khan,Shahid Afridi,Umar Akmal,Bilawal Bhatti,Sohail Tanvir,Junaid Khan,Saeed Ajmal,Nan
657639,5,8,2013,8,101,AD Mathews,8,Sohaib Maqsood,Ahmed Shehzad,Mohammad Hafeez,Sharjeel Khan,MisbahNanulNanHaq,Shahid Afridi,Sohail Tanvir,Saeed Ajmal,Bilawal Bhatti,Junaid Khan,Nan
657641,5,8,2013,8,101,Mohammad Hafeez,5,Sohaib Maqsood,Ahmed Shehzad,Mohammad Hafeez,Sharjeel Khan,MisbahNanulNanHaq,Shahid Afridi,Umar Akmal,Junaid Khan,Umar Gul,Bilawal Bhatti,Saeed Ajmal
657643,5,8,2013,8,100,Mohammad Hafeez,5,LD Chandimal,TM Dilshan,KC Sangakkara,MDKJ Perera,SMA Priyanjan,AD Mathews,KMDN Kulasekara,KDK Vithanage,SMSM Senanayake,RAS Lakmal,SL Malinga
657645,5,8,2013,5,100,LD Chandimal,8,Sohaib Maqsood,Ahmed Shehzad,Mohammad Hafeez,Sharjeel Khan,MisbahNanulNanHaq,Umar Akmal,Anwar Ali,Abdur Rehman,Umar Gul,Saeed Ajmal,Junaid Khan
659549,0,5,2013,5,100,H Masakadza,0,MisbahNanulNanHaq,Ahmed Shehzad,Mohammad Hafeez,Nasir Jamshed,Umar Amin,Shahid Afridi,Haris Sohail,Sarfraz Ahmed,Saeed Ajmal,Mohammad Irfan,Junaid Khan
659551,0,5,2013,0,101,Mohammad Hafeez,5,MisbahNanulNanHaq,Ahmed Shehzad,Mohammad Hafeez,Nasir Jamshed,Umar Amin,Shahid Afridi,Mohammad Irfan,Abdur Rehman,Junaid Khan,Saeed Ajmal,Nan
659553,0,5,2013,0,101,MisbahNanulNanHaq,5,MisbahNanulNanHaq,Ahmed Shehzad,Mohammad Hafeez,Nasir Jamshed,Umar Amin,Shahid Afridi,Sarfraz Ahmed,Abdur Rehman,Mohammad Irfan,Junaid Khan,Saeed Ajmal
661685,2,9,2013,9,101,DJG Sammy,9,LRPL Taylor,JD Ryder,KS Williamson,MJ Guptill,BB McCullum,CJ Anderson,L Ronchi,JDS Neesham,NL McCullum,KD Mills,MJ McClenaghan
661689,2,9,2013,9,101,CJ Anderson,2,LRPL Taylor,JD Ryder,BB McCullum,MJ Guptill,CJ Anderson,L Ronchi,KD Mills,MJ McClenaghan,NL McCullum,JDS Neesham,AF Milne
661691,2,9,2013,2,100,MJ Guptill,2,LRPL Taylor,JD Ryder,KS Williamson,MJ Guptill,BB McCullum,CJ Anderson,L Ronchi,NL McCullum,TG Southee,MJ McClenaghan,KD Mills
661693,2,9,2013,2,101,DJ Bravo,9,LMP Simmons,J Charles,KA Edwards,KOA Powell,DJ Bravo,AD Russell,JO Holder,NO Miller,SP Narine,Nan,Nan
664299,4,6,2013,4,101,L Lee,4,Lata Mondal,Fargana Hoque,Rumana Ahmed,Ayasha Rahman,Salma Khatun,Nuzhat Tasnia,Shaila Sharmin,Ritu Moni,Jahanara Alam,Panna Ghosh,Khadija Tul Kubra
664303,4,6,2013,4,101,T Chetty,4,Salma Khatun,Ayasha Rahman,Rumana Ahmed,Fargana Hoque,Lata Mondal,Panna Ghosh,Shathira Jakir,Fahima Khatun,Sultana Yesmin,Jahanara Alam,Khadija Tul Kubra
666039,7,3,2013,7,100,LS Greenway,3,AJ Blackwell,EJ Villani,JE Cameron,MM Lanning,EA Perry,RM Farrell,HL Ferling,JL Hunter,JL Jonassen,EA Osborne,Nan
666041,7,3,2013,7,100,NE Bolton,7,AJ Blackwell,NE Bolton,JE Cameron,MM Lanning,EA Perry,AJ Healy,JL Jonassen,EA Osborne,RM Farrell,HL Ferling,JL Hunter
666043,7,3,2013,3,100,EA Perry,7,LS Greenway,HC Knight,SJ Taylor,CM Edwards,NR Sciver,A Brindle,A Shrubsole,KL Cross,JL Gunn,D Hazell,Nan
667641,2,1,2013,1,101,CJ Anderson,2,LRPL Taylor,JD Ryder,KS Williamson,MJ Guptill,BB McCullum,CJ Anderson,L Ronchi,NL McCullum,TG Southee,MJ McClenaghan,AF Milne
667643,2,1,2013,1,101,KS Williamson,2,LRPL Taylor,JD Ryder,KS Williamson,MJ Guptill,CJ Anderson,BB McCullum,L Ronchi,NL McCullum,KD Mills,MJ McClenaghan,TG Southee
667647,2,1,2013,1,100,LRPL Taylor,2,AT Rayudu,V Kohli,AM Rahane,RG Sharma,MS Dhoni,R Ashwin,RA Jadeja,B Kumar,Mohammed Shami,VR Aaron,STR Binny
667649,2,1,2013,1,101,LRPL Taylor,2,LRPL Taylor,JD Ryder,KS Williamson,MJ Guptill,BB McCullum,JDS Neesham,L Ronchi,KD Mills,MJ McClenaghan,MJ Henry,NL McCullum
667723,3,1,2014,3,101,SK Raina,1,AM Rahane,S Dhawan,V Kohli,RG Sharma,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,B Kumar,MM Sharma,Mohammed Shami
667725,3,1,2014,1,101,R Ashwin,1,JE Root,AD Hales,IR Bell,AN Cook,EJG Morgan,JC Buttler,BA Stokes,CR Woakes,JC Tredwell,ST Finn,JM Anderson
667727,3,1,2014,1,101,AM Rahane,1,JE Root,AD Hales,GS Ballance,AN Cook,EJG Morgan,JC Buttler,MM Ali,CR Woakes,ST Finn,JM Anderson,HF Gurney
667729,3,1,2014,1,101,JE Root,3,JE Root,AD Hales,MM Ali,AN Cook,EJG Morgan,JC Buttler,BA Stokes,CR Woakes,JC Tredwell,JM Anderson,ST Finn
667889,3,8,2014,8,101,CJ Jordan,3,EJG Morgan,IR Bell,GS Ballance,AN Cook,JE Root,RS Bopara,JC Buttler,CJ Jordan,JM Anderson,HF Gurney,JC Tredwell
667891,3,8,2014,3,101,TM Dilshan,8,DPMD Jayawardene,TM Dilshan,KC Sangakkara,HDRL Thirimanne,AD Mathews,SMA Priyanjan,LD Chandimal,KMDN Kulasekara,SMSM Senanayake,KTGD Prasad,SL Malinga
667893,3,8,2014,3,101,CJ Jordan,3,DPMD Jayawardene,TM Dilshan,KC Sangakkara,HDRL Thirimanne,LD Chandimal,AD Mathews,SMA Priyanjan,KMDN Kulasekara,SMSM Senanayake,HMRKB Herath,SL Malinga
667895,3,8,2014,3,101,JC Buttler,8,DPMD Jayawardene,MDKJ Perera,KC Sangakkara,TM Dilshan,AD Mathews,HDRL Thirimanne,SMA Priyanjan,KMDN Kulasekara,SMSM Senanayake,BAW Mendis,SL Malinga
667897,3,8,2014,3,100,HDRL Thirimanne,8,JE Root,IR Bell,GS Ballance,AN Cook,EJG Morgan,RS Bopara,JC Buttler,CJ Jordan,JC Tredwell,JM Anderson,HF Gurney
668511,4,8,2013,8,101,M du Preez,4,M Kapp,T Chetty,M du Preez,L Lee,D van Niekerk,S Ismail,MM Letsoalo,S Loubser,Y Potgieter,Nan,Nan
668953,6,2,2013,2,101,Rubel Hossain,6,Naeem Islam,Anamul Haque,Mushfiqur Rahim,Tamim Iqbal,Nasir Hossain,Mahmudullah,Sohag Gazi,Mashrafe Mortaza,Abdur Razzak,Rubel Hossain,Mominul Haque
668955,6,2,2013,6,100,Sohag Gazi,6,Mushfiqur Rahim,Shamsur Rahman,Mominul Haque,Tamim Iqbal,Naeem Islam,Nasir Hossain,Mahmudullah,Sohag Gazi,Mashrafe Mortaza,Rubel Hossain,Abdur Razzak
668957,6,2,2013,6,101,Shamsur Rahman,6,LRPL Taylor,TWM Latham,GD Elliott,AP Devcich,C Munro,CJ Anderson,L Ronchi,KD Mills,AF Milne,MJ McClenaghan,NL McCullum
668959,6,2,2013,2,100,C Munro,2,C Munro,HD Rutherford,LRPL Taylor,AP Devcich,CJ Anderson,L Ronchi,NL McCullum,TG Southee,MJ McClenaghan,KD Mills,Nan
668963,8,2,2013,8,100,TWM Latham,2,SL Malinga,TM Dilshan,KC Sangakkara,FDM Karunaratne,KMDN Kulasekara,AD Mathews,SMSM Senanayake,HMRKB Herath,Nan,Nan,Nan
668965,8,2,2013,2,101,SMSM Senanayake,8,HDRL Thirimanne,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,LD Chandimal,NLTC Perera,KMDN Kulasekara,SMSM Senanayake,HMRKB Herath,SL Malinga
676529,1,9,2013,9,100,V Kohli,1,DM Bravo,J Charles,MN Samuels,CH Gayle,LMP Simmons,N Deonarine,DJ Bravo,DJG Sammy,JO Holder,SP Narine,R Rampaul
676531,1,9,2013,9,101,DJG Sammy,9,Yuvraj Singh,S Dhawan,V Kohli,RG Sharma,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,B Kumar,MM Sharma,Mohammed Shami
676533,1,9,2013,1,101,S Dhawan,1,DM Bravo,KOA Powell,MN Samuels,J Charles,LMP Simmons,DJ Bravo,DJG Sammy,R Rampaul,JO Holder,SP Narine,V Permaul
685731,4,5,2013,5,100,Anwar Ali,5,Sohaib Maqsood,Ahmed Shehzad,Mohammad Hafeez,Nasir Jamshed,MisbahNanulNanHaq,Umar Akmal,Shahid Afridi,Bilawal Bhatti,Anwar Ali,Saeed Ajmal,Junaid Khan
685733,4,5,2013,4,101,Ahmed Shehzad,5,Sohaib Maqsood,Mohammad Hafeez,Ahmed Shehzad,Nasir Jamshed,MisbahNanulNanHaq,Umar Akmal,Shahid Afridi,Bilawal Bhatti,Anwar Ali,Junaid Khan,Saeed Ajmal
685735,4,5,2013,4,101,VD Philander,4,Sohaib Maqsood,Ahmed Shehzad,Asad Shafiq,Umar Amin,MisbahNanulNanHaq,Umar Akmal,Bilawal Bhatti,Anwar Ali,Abdur Rehman,Sohail Tanvir,Saeed Ajmal
690355,6,8,2013,6,101,NLTC Perera,8,LD Chandimal,TM Dilshan,KC Sangakkara,MDKJ Perera,SMA Priyanjan,AD Mathews,KDK Vithanage,KMDN Kulasekara,NLTC Perera,SMSM Senanayake,SL Malinga
690357,6,8,2013,8,100,KC Sangakkara,8,LD Chandimal,TM Dilshan,KC Sangakkara,MDKJ Perera,SMA Priyanjan,AD Mathews,NLTC Perera,KDK Vithanage,SL Malinga,SMSM Senanayake,BAW Mendis
690359,6,8,2013,8,101,MDKJ Perera,8,Mushfiqur Rahim,Shamsur Rahman,Mominul Haque,Anamul Haque,Naeem Islam,Nasir Hossain,Mahmudullah,Sohag Gazi,Shafiul Islam,Arafat Sunny,Rubel Hossain
710291,5,8,2013,8,100,SL Malinga,8,DPMD Jayawardene,HDRL Thirimanne,KC Sangakkara,MDKJ Perera,AD Mathews,NLTC Perera,PC de Silva,LD Chandimal,SL Malinga,RAS Lakmal,SMSM Senanayake
710293,6,1,2013,1,101,V Kohli,1,Mushfiqur Rahim,Shamsur Rahman,Mominul Haque,Anamul Haque,Naeem Islam,Nasir Hossain,Ziaur Rahman,Sohag Gazi,Mashrafe Mortaza,Rubel Hossain,Abdur Razzak
710297,1,8,2013,8,101,KC Sangakkara,8,AM Rahane,S Dhawan,V Kohli,RG Sharma,AT Rayudu,KD Karthik,RA Jadeja,STR Binny,R Ashwin,B Kumar,Mohammed Shami
710301,1,5,2013,5,101,Mohammad Hafeez,5,AM Rahane,S Dhawan,V Kohli,RG Sharma,AT Rayudu,KD Karthik,RA Jadeja,R Ashwin,Mohammed Shami,A Mishra,B Kumar
710305,6,5,2013,6,100,Shahid Afridi,5,Mushfiqur Rahim,Imrul Kayes,Mominul Haque,Anamul Haque,Shakib Al Hasan,Shafiul Islam,AlNanAmin Hossain,Abdur Razzak,Mahmudullah,Nasir Hossain,Nan
710309,6,8,2013,6,100,AD Mathews,8,Mushfiqur Rahim,Shamsur Rahman,Mominul Haque,Anamul Haque,Shakib Al Hasan,Nasir Hossain,Mahmudullah,Ziaur Rahman,Arafat Sunny,Rubel Hossain,AlNanAmin Hossain
710311,5,8,2013,5,100,SL Malinga,8,MisbahNanulNanHaq,Ahmed Shehzad,Mohammad Hafeez,Sharjeel Khan,Fawad Alam,Umar Akmal,Shahid Afridi,Umar Gul,Junaid Khan,Saeed Ajmal,Mohammad Talha
722339,4,9,2014,4,100,AB de Villiers,4,AB de Villiers,RR Rossouw,F du Plessis,HM Amla,DA Miller,JP Duminy,F Behardien,VD Philander,DW Steyn,M Morkel,Imran Tahir
722341,4,9,2014,9,101,AB de Villiers,4,DA Miller,RR Rossouw,AB de Villiers,HM Amla,M Morkel,VD Philander,DW Steyn,JP Duminy,Imran Tahir,F Behardien,Nan
722343,4,9,2014,9,100,VD Philander,4,MN Samuels,N Deonarine,CH Gayle,DR Smith,D Ramdin,JL Carter,AD Russell,CR Brathwaite,JO Holder,JE Taylor,SJ Benn
722345,4,9,2014,9,101,AD Russell,9,DA Miller,RR Rossouw,F du Plessis,MN van Wyk,AB de Villiers,JP Duminy,F Behardien,WD Parnell,AM Phangiso,KJ Abbott,M Morkel
722347,4,9,2014,9,101,RR Rossouw,4,RR Rossouw,HM Amla,F du Plessis,Q de Kock,DA Miller,JP Duminy,F Behardien,KJ Abbott,M de Lange,WD Parnell,AM Phangiso
722389,3,1,2014,3,101,HC Knight,3,M Raj,MDT Kamini,KV Jain,S Mandhana,H Kaur,VR Vanitha,J Goswami,S Pandey,N Niranjana,E Bisht,RS Gayakwad
722391,3,1,2014,1,101,CM Edwards,3,L WinField,HC Knight,SJ Taylor,CM Edwards,LS Greenway,TT Beaumont,NR Sciver,JL Gunn,D Hazell,A Shrubsole,KL Cross
727919,7,5,2014,7,100,SPD Smith,7,GJ Bailey,SPD Smith,DA Warner,AJ Finch,GJ Maxwell,JP Faulkner,BJ Haddin,SA Abbott,MG Johnson,KW Richardson,NM Lyon
727921,7,5,2014,5,100,GJ Maxwell,7,MisbahNanulNanHaq,Sarfraz Ahmed,Asad Shafiq,Ahmed Shehzad,Umar Akmal,Fawad Alam,Shahid Afridi,Wahab Riaz,Raza Hasan,Zulfiqar Babar,Mohammad Irfan
727923,7,5,2014,7,100,GJ Maxwell,7,GJ Bailey,DA Warner,SPD Smith,AJ Finch,GJ Maxwell,PJ Hughes,BJ Haddin,JP Faulkner,MA Starc,KW Richardson,XJ Doherty
730083,8,4,2014,4,100,HM Amla,4,AB de Villiers,Q de Kock,JH Kallis,HM Amla,JP Duminy,DA Miller,R McLaren,DW Steyn,VD Philander,M Morkel,Imran Tahir
730085,8,4,2014,8,100,TM Dilshan,8,HDRL Thirimanne,TM Dilshan,KC Sangakkara,MDKJ Perera,DPMD Jayawardene,AD Mathews,SMA Priyanjan,KMDN Kulasekara,SMSM Senanayake,BAW Mendis,SL Malinga
730087,8,4,2014,4,100,AB de Villiers,4,AB de Villiers,Q de Kock,JH Kallis,HM Amla,JP Duminy,R McLaren,DA Miller,DW Steyn,M Morkel,WD Parnell,Imran Tahir
730287,9,6,2014,9,101,KA Pollard,9,Shamsur Rahman,Anamul Haque,Imrul Kayes,Tamim Iqbal,Mushfiqur Rahim,Mahmudullah,Nasir Hossain,Sohag Gazi,Mashrafe Mortaza,Taskin Ahmed,AlNanAmin Hossain
730289,9,6,2014,6,101,SP Narine,9,D Ramdin,KA Edwards,DM Bravo,CH Gayle,LMP Simmons,KA Pollard,DJ Bravo,SP Narine,JO Holder,R Rampaul,KAJ Roach
730291,9,6,2014,9,100,D Ramdin,9,DM Bravo,CH Gayle,D Ramdin,LMP Simmons,KA Pollard,DJG Sammy,DJ Bravo,JO Holder,SP Narine,R Rampaul,KAJ Roach
736437,0,4,2014,0,101,HM Amla,4,AB de Villiers,HM Amla,F du Plessis,Q de Kock,JP Duminy,KJ Abbott,WD Parnell,R McLaren,AM Phangiso,Imran Tahir,Nan
736439,0,4,2014,0,101,WD Parnell,4,AB de Villiers,HM Amla,F du Plessis,Q de Kock,JP Duminy,DA Miller,R McLaren,WD Parnell,KJ Abbott,AM Phangiso,Imran Tahir
736441,0,4,2014,4,101,Q de Kock,4,E Chigumbura,Sikandar Raza,R Mutumbami,H Masakadza,SC Williams,MN Waller,LM Jongwe,P Utseya,J Nyumbu,T Kamungozi,T Panyangara
736445,7,4,2014,4,101,AB de Villiers,4,GJ Bailey,PJ Hughes,MR Marsh,AJ Finch,GJ Maxwell,SPD Smith,BJ Haddin,JP Faulkner,MG Johnson,MA Starc,KW Richardson
736447,0,4,2014,0,101,P Utseya,4,RR Rossouw,Q de Kock,F du Plessis,HM Amla,DA Miller,JP Duminy,R McLaren,DW Steyn,KJ Abbott,AM Phangiso,Imran Tahir
736449,0,7,2014,7,100,E Chigumbura,0,GJ Bailey,PJ Hughes,MJ Clarke,AJ Finch,GJ Maxwell,MR Marsh,BJ Haddin,JP Faulkner,MA Starc,BCJ Cutting,NM Lyon
736451,7,4,2014,4,101,MR Marsh,7,GJ Maxwell,PJ Hughes,SPD Smith,AJ Finch,GJ Bailey,MR Marsh,BJ Haddin,MG Johnson,MA Starc,KW Richardson,NM Lyon
736455,7,4,2014,4,101,DW Steyn,4,GJ Bailey,PJ Hughes,SPD Smith,AJ Finch,MR Marsh,GJ Maxwell,BJ Haddin,JP Faulkner,MG Johnson,MA Starc,NM Lyon
742619,2,5,2014,5,101,Haris Sohail,5,LRPL Taylor,DG Brownlie,KS Williamson,AP Devcich,TWM Latham,JDS Neesham,L Ronchi,DL Vettori,NL McCullum,KD Mills,AF Milne
742621,2,5,2014,5,100,KS Williamson,2,Asad Shafiq,Ahmed Shehzad,Younis Khan,Mohammad Hafeez,Haris Sohail,MisbahNanulNanHaq,Sarfraz Ahmed,Shahid Afridi,Wahab Riaz,Sohail Tanvir,Mohammad Irfan
742623,2,5,2014,5,100,Ahmed Shehzad,5,Asad Shafiq,Ahmed Shehzad,Younis Khan,Mohammad Hafeez,Haris Sohail,Shahid Afridi,Umar Akmal,Sarfraz Ahmed,Sohail Tanvir,Mohammad Irfan,Wahab Riaz
742625,2,5,2014,2,100,KS Williamson,2,LRPL Taylor,DG Brownlie,KS Williamson,MJ Guptill,CJ Anderson,TWM Latham,MJ Henry,AF Milne,MJ McClenaghan,DL Vettori,Nan
742627,2,5,2014,2,100,MJ Henry,2,LRPL Taylor,DG Brownlie,KS Williamson,MJ Guptill,L Ronchi,TWM Latham,MJ Henry,AF Milne,MJ McClenaghan,AP Devcich,NL McCullum
743943,3,2,2015,2,101,JC Buttler,3,EJG Morgan,JE Root,AD Hales,JJ Roy,BA Stokes,JC Buttler,SW Billings,AU Rashid,CJ Jordan,LE Plunkett,ST Finn
743945,3,2,2015,2,100,LRPL Taylor,2,LRPL Taylor,BB McCullum,KS Williamson,MJ Guptill,GD Elliott,L Ronchi,MJ Santner,TG Southee,TA Boult,MJ McClenaghan,NL McCullum
743947,3,2,2015,3,100,KS Williamson,2,JE Root,AD Hales,EJG Morgan,JJ Roy,BA Stokes,JC Buttler,SW Billings,AU Rashid,DJ Willey,MA Wood,ST Finn
743949,3,2,2015,2,100,EJG Morgan,3,LRPL Taylor,BB McCullum,KS Williamson,MJ Guptill,GD Elliott,L Ronchi,MJ Santner,TG Southee,BM Wheeler,MJ McClenaghan,MJ Henry
743951,3,2,2015,3,101,JM Bairstow,3,LRPL Taylor,BB McCullum,KS Williamson,MJ Guptill,MJ Santner,GD Elliott,L Ronchi,BM Wheeler,TG Southee,MJ Henry,AW Mathieson
743977,3,7,2015,7,100,MS Wade,7,GJ Bailey,DA Warner,SPD Smith,JA Burns,GJ Maxwell,SR Watson,MS Wade,MR Marsh,MA Starc,NM CoulterNanNile,PJ Cummins
743979,3,7,2015,3,101,MR Marsh,7,GJ Bailey,DA Warner,SPD Smith,JA Burns,GJ Maxwell,SR Watson,MR Marsh,MS Wade,NM CoulterNanNile,MA Starc,PJ Cummins
743981,3,7,2015,3,100,JWA Taylor,3,EJG Morgan,AD Hales,JWA Taylor,JJ Roy,BA Stokes,JM Bairstow,MM Ali,LE Plunkett,CR Woakes,AU Rashid,ST Finn
743983,3,7,2015,7,100,EJG Morgan,3,GJ Bailey,AJ Finch,SPD Smith,JA Burns,GJ Maxwell,MR Marsh,MP Stoinis,MS Wade,JW Hastings,JL Pattinson,PJ Cummins
743985,3,7,2015,3,100,MR Marsh,7,EJG Morgan,JWA Taylor,AD Hales,JJ Roy,BA Stokes,JM Bairstow,MM Ali,DJ Willey,AU Rashid,MA Wood,RJW Topley
744679,6,1,2014,6,100,AM Rahane,1,Mushfiqur Rahim,Anamul Haque,Mominul Haque,Tamim Iqbal,Shakib Al Hasan,Mahmudullah,Nasir Hossain,Ziaur Rahman,Mashrafe Mortaza,Abdur Razzak,AlNanAmin Hossain
